CAR       ,PID  ,Title                         ,Talloc, PI        ,Group_Label         ,Obs    ,Obs_Label ,Target    ,Template  ,Detector,Subarray      ,Mosaics ,Dither_Type         ,Dithers ,Nexp    ,Filter  ,RdOut   ,Ints    ,Grps    ,DGAA        ,SRdOut  ,SInts   ,SGrps   ,DGAB        ,LRdOut  ,LInts   ,LGrps   ,t_sci   ,t_cha   ,eff     ,obs_no  ,t_sci_obs,t_cha_obs
OTE-34    ,1171,SIAF PRD Update (MIRI-FGS Alig,4.8, Hartig    ,OTE-34_MIRI_FGS_alig,1,MIRIM_dist,1 LMC-MIRI-FGS-ALIGNMENT,   MiriMRS,     ALL,          FULL,1,             4-Point,4,1,   F770W,    FAST,10,10,   MEDIUM(B),    FAST,10,10,   MEDIUM(B),    FAST,10,10,1.76,5.06,0.35,1,1112,3987
OTE-34    ,1171,SIAF PRD Update (MIRI-FGS Alig,4.8, Hartig    ,OTE-34_MIRI_FGS_alig,2,MIRIM_vign,1 LMC-MIRI-FGS-ALIGNMENT,   MiriMRS,     ALL,          FULL,1,             4-Point,4,1,   F770W,    FAST,10,10,    SHORT(A),    FAST,10,10,    SHORT(A),    FAST,10,10,1.76,5.06,0.35,2,1112,2349
OTE-34    ,1171,SIAF PRD Update (MIRI-FGS Alig,4.8, Hartig    ,OTE-34_MIRI_FGS_alig,3,MIRI_FGS1_,1 LMC-MIRI-FGS-ALIGNMENT,   MiriMRS,     ALL,          FULL,1,             4-Point,4,1,   F770W,    FAST,10,10,    SHORT(A),    FAST,10,10,    SHORT(A),    FAST,10,10,1.76,5.06,0.35,3,1112,2473
OTE-34    ,1171,SIAF PRD Update (MIRI-FGS Alig,4.8, Hartig    ,OTE-34_MIRI_FGS_alig,4,MIRI_FGS1_,1 LMC-MIRI-FGS-ALIGNMENT,   MiriMRS,     ALL,          FULL,1,             4-Point,4,1,   F560W,    FAST,6,10,   MEDIUM(B),    FAST,6,10,   MEDIUM(B),    FAST,6,10,1.76,5.06,0.35,4,668,1794
OTE-34    ,1171,SIAF PRD Update (MIRI-FGS Alig,4.8, Hartig    ,OTE-34_MIRI_FGS_alig,5,MIRI_FGS2_,1 LMC-MIRI-FGS-ALIGNMENT,   MiriMRS,     ALL,          FULL,1,             4-Point,4,1,   F770W,    FAST,10,10,    SHORT(A),    FAST,10,10,    SHORT(A),    FAST,10,10,1.76,5.06,0.35,5,1112,2375
OTE-34    ,1171,SIAF PRD Update (MIRI-FGS Alig,4.8, Hartig    ,OTE-34_MIRI_FGS_alig,6,MIRI_FGS2_,1 LMC-MIRI-FGS-ALIGNMENT,   MiriMRS,     ALL,          FULL,1,             4-Point,4,1,   F560W,    FAST,6,10,     LONG(C),    FAST,6,10,     LONG(C),    FAST,6,10,1.76,5.06,0.35,6,668,1794
OTE-34    ,1171,SIAF PRD Update (MIRI-FGS Alig,4.8, Hartig    ,OTE-34_MIRI_FGS_alig,7,Confirmati,1 LMC-MIRI-FGS-ALIGNMENT,   MiriMRS,     ALL,          FULL,1,             4-Point,4,1,   F560W,    FAST,5,10,   MEDIUM(B),    FAST,5,10,   MEDIUM(B),    FAST,5,10,1.76,5.06,0.35,7,556,3431
OTE-35    ,1172,OTE MIRI Pupil Alignment Check,2, Lajoie    ,..                  ,1,        ..,1 TYC-4212-380-1,MiriExternalFlat,  IMAGER,          FULL,1,               false,1,1,   FLENS,    FAST,2,10,          ..,      ..,0,0,          ..,      ..,0,0,0.03,0.71,0.04,1,112,2569
MIR-001   ,1173,MIRI Focal Plane System Warm C,1, Ressler   ,CAR Step 3          ,1,        ..,      NONE,  MiriDark,     ALL,          FULL,1,                NONE,1,1,  OPAQUE,    FAST,10,10,          ..,    FAST,10,10,          ..,    FAST,10,10,0.27,0.99,0.27,1,278,642
MIR-001   ,1173,MIRI Focal Plane System Warm C,1, Ressler   ,CAR Step 5          ,2,        ..,      NONE,  MiriDark,     ALL,     BRIGHTSKY,1,                NONE,1,1,  OPAQUE,    FAST,20,20,          ..,    FAST,7,20,          ..,    FAST,7,20,0.27,0.99,0.27,2,389,753
MIR-001   ,1173,MIRI Focal Plane System Warm C,1, Ressler   ,CAR Step 9          ,3,        ..,      NONE,  MiriDark,     ALL,          FULL,1,                NONE,1,1,  OPAQUE,    FAST,1,24,          ..,    FAST,1,24,          ..,    FAST,1,24,0.27,0.99,0.27,3,67,431
MIR-001   ,1173,MIRI Focal Plane System Warm C,1, Ressler   ,CAR Step 11         ,4,        ..,      NONE,  MiriDark,     ALL,          FULL,1,                NONE,1,1,  OPAQUE,    FAST,1,24,          ..,    FAST,1,24,          ..,    FAST,1,24,0.27,0.99,0.27,4,67,431
MIR-001   ,1173,MIRI Focal Plane System Warm C,1, Ressler   ,CAR Step 14         ,5,        ..,      NONE,  MiriDark,     ALL,     BRIGHTSKY,1,                NONE,1,1,  OPAQUE,    FAST,1,54,          ..,    FAST,1,16,          ..,    FAST,1,2,0.27,0.99,0.27,5,48,422
MIR-001   ,1173,MIRI Focal Plane System Warm C,1, Ressler   ,CAR Step 16         ,6,        ..,      NONE,  MiriDark,     ALL,          FULL,1,                NONE,1,1,  OPAQUE,    FAST,1,24,          ..,    FAST,1,24,          ..,    FAST,1,24,0.27,0.99,0.27,6,67,431
MIR-001   ,1173,MIRI Focal Plane System Warm C,1, Ressler   ,CAR Step 19         ,7,        ..,      NONE,  MiriDark,     ALL,          FULL,1,                NONE,1,1,  OPAQUE,    FAST,1,24,          ..,    FAST,1,24,          ..,    FAST,1,24,0.27,0.99,0.27,7,67,431
MIR-002   ,1011,MIRI Focal Plane System Cold C,1, Ressler   ,CAR-MIRI-002 Focal P,2,Focal plan,      NONE,  MiriDark,     ALL,          FULL,1,                NONE,1,1,  OPAQUE,    FAST,1,30,          ..,    FAST,1,30,          ..,    FAST,1,30,0.02,0.12,0.17,2,84,448
MIR-004   ,1012,MIRI Calibration Lamp Operatio,3.2, Glasse    ,Imager Calibration L,2,Imager Cal,      NONE,MiriExternalFlat,  IMAGER,          FULL,1,               false,1,1,  OPAQUE,    FAST,5,10,          ..,      ..,0,0,          ..,      ..,0,0,1.66,3.18,0.52,2,2502,4731
MIR-004   ,1012,MIRI Calibration Lamp Operatio,3.2, Glasse    ,Imager Calibration L,2,Imager Cal,      NONE,MiriExternalFlat,  IMAGER,          FULL,1,               false,1,1,  F1000W,    FAST,5,10,          ..,      ..,0,0,          ..,      ..,0,0,1.66,3.18,0.52,2,2502,4731
MIR-004   ,1012,MIRI Calibration Lamp Operatio,3.2, Glasse    ,Imager Calibration L,2,Imager Cal,      NONE,MiriExternalFlat,  IMAGER,          FULL,1,               false,1,1,  F1130W,    FAST,5,10,          ..,      ..,0,0,          ..,      ..,0,0,1.66,3.18,0.52,2,2502,4731
MIR-004   ,1012,MIRI Calibration Lamp Operatio,3.2, Glasse    ,Imager Calibration L,2,Imager Cal,      NONE,MiriExternalFlat,  IMAGER,          FULL,1,               false,1,1,  F1280W,    FAST,5,10,          ..,      ..,0,0,          ..,      ..,0,0,1.66,3.18,0.52,2,2502,4731
MIR-004   ,1012,MIRI Calibration Lamp Operatio,3.2, Glasse    ,Imager Calibration L,2,Imager Cal,      NONE,MiriExternalFlat,  IMAGER,          FULL,1,               false,1,1,   P750L,    FAST,5,10,          ..,      ..,0,0,          ..,      ..,0,0,1.66,3.18,0.52,2,2502,4731
MIR-004   ,1012,MIRI Calibration Lamp Operatio,3.2, Glasse    ,Imager Calibration L,2,Imager Cal,      NONE,MiriExternalFlat,  IMAGER,          FULL,1,               false,1,1,  F1500W,    FAST,5,10,          ..,      ..,0,0,          ..,      ..,0,0,1.66,3.18,0.52,2,2502,4731
MIR-004   ,1012,MIRI Calibration Lamp Operatio,3.2, Glasse    ,Imager Calibration L,2,Imager Cal,      NONE,MiriExternalFlat,  IMAGER,          FULL,1,               false,1,1,  F1800W,    FAST,5,10,          ..,      ..,0,0,          ..,      ..,0,0,1.66,3.18,0.52,2,2502,4731
MIR-004   ,1012,MIRI Calibration Lamp Operatio,3.2, Glasse    ,Imager Calibration L,2,Imager Cal,      NONE,MiriExternalFlat,  IMAGER,          FULL,1,               false,1,1,  F2100W,    FAST,5,10,          ..,      ..,0,0,          ..,      ..,0,0,1.66,3.18,0.52,2,2502,4731
MIR-004   ,1012,MIRI Calibration Lamp Operatio,3.2, Glasse    ,Imager Calibration L,2,Imager Cal,      NONE,MiriExternalFlat,  IMAGER,          FULL,1,               false,1,1,   F560W,    FAST,5,10,          ..,      ..,0,0,          ..,      ..,0,0,1.66,3.18,0.52,2,2502,4731
MIR-004   ,1012,MIRI Calibration Lamp Operatio,3.2, Glasse    ,Imager Calibration L,2,Imager Cal,      NONE,MiriExternalFlat,  IMAGER,          FULL,1,               false,1,1,   FLENS,    FAST,5,10,          ..,      ..,0,0,          ..,      ..,0,0,1.66,3.18,0.52,2,2502,4731
MIR-004   ,1012,MIRI Calibration Lamp Operatio,3.2, Glasse    ,Imager Calibration L,2,Imager Cal,      NONE,MiriExternalFlat,  IMAGER,          FULL,1,               false,1,1,  F2300C,    FAST,5,10,          ..,      ..,0,0,          ..,      ..,0,0,1.66,3.18,0.52,2,2502,4731
MIR-004   ,1012,MIRI Calibration Lamp Operatio,3.2, Glasse    ,Imager Calibration L,2,Imager Cal,      NONE,MiriExternalFlat,  IMAGER,          FULL,1,               false,1,1,   F770W,    FAST,5,10,          ..,      ..,0,0,          ..,      ..,0,0,1.66,3.18,0.52,2,2502,4731
MIR-004   ,1012,MIRI Calibration Lamp Operatio,3.2, Glasse    ,Imager Calibration L,2,Imager Cal,      NONE,MiriExternalFlat,  IMAGER,          FULL,1,               false,1,1,  F1550C,    FAST,5,10,          ..,      ..,0,0,          ..,      ..,0,0,1.66,3.18,0.52,2,2502,4731
MIR-004   ,1012,MIRI Calibration Lamp Operatio,3.2, Glasse    ,Imager Calibration L,2,Imager Cal,      NONE,MiriExternalFlat,  IMAGER,          FULL,1,               false,1,1,  F2550W,    FAST,5,10,          ..,      ..,0,0,          ..,      ..,0,0,1.66,3.18,0.52,2,2502,4731
MIR-004   ,1012,MIRI Calibration Lamp Operatio,3.2, Glasse    ,Imager Calibration L,2,Imager Cal,      NONE,MiriExternalFlat,  IMAGER,          FULL,1,               false,1,1,  F1140C,    FAST,5,10,          ..,      ..,0,0,          ..,      ..,0,0,1.66,3.18,0.52,2,2502,4731
MIR-004   ,1012,MIRI Calibration Lamp Operatio,3.2, Glasse    ,Imager Calibration L,2,Imager Cal,      NONE,MiriExternalFlat,  IMAGER,          FULL,1,               false,1,1, F2550WR,    FAST,5,10,          ..,      ..,0,0,          ..,      ..,0,0,1.66,3.18,0.52,2,2502,4731
MIR-004   ,1012,MIRI Calibration Lamp Operatio,3.2, Glasse    ,Imager Calibration L,2,Imager Cal,      NONE,MiriExternalFlat,  IMAGER,          FULL,1,               false,1,1,  F1065C,    FAST,5,10,          ..,      ..,0,0,          ..,      ..,0,0,1.66,3.18,0.52,2,2502,4731
MIR-004   ,1012,MIRI Calibration Lamp Operatio,3.2, Glasse    ,Imager Calibration L,2,Imager Cal,      NONE,MiriExternalFlat,  IMAGER,          FULL,1,               false,1,1,     FND,    FAST,5,10,          ..,      ..,0,0,          ..,      ..,0,0,1.66,3.18,0.52,2,2502,4731
MIR-004   ,1012,MIRI Calibration Lamp Operatio,3.2, Glasse    ,Imager Calibration L,3,Dark refer,      NONE,  MiriDark,  IMAGER,          FULL,1,                NONE,1,1,  OPAQUE,    FAST,5,10,          ..,    FAST,0,0,          ..,    FAST,0,0,1.66,3.18,0.52,3,139,331
MIR-004   ,1012,MIRI Calibration Lamp Operatio,3.2, Glasse    ,MRS Calibration Lamp,4, MRS Dark.,      NONE,  MiriDark,     MRS,            ..,1,                NONE,1,1,  OPAQUE,    FAST,0,0,          ..,    FAST,2,20,          ..,    FAST,2,20,1.66,3.18,0.52,4,112,397
MIR-004   ,1012,MIRI Calibration Lamp Operatio,3.2, Glasse    ,MRS Calibration Lamp,5, MRS Dark.,      NONE,  MiriDark,     MRS,            ..,1,                NONE,1,1,  OPAQUE,    FAST,0,0,          ..,    FAST,2,20,          ..,    FAST,2,20,1.66,3.18,0.52,5,112,397
MIR-004   ,1012,MIRI Calibration Lamp Operatio,3.2, Glasse    ,MRS Calibration Lamp,6, MRS Dark.,      NONE,  MiriDark,     MRS,            ..,1,                NONE,1,1,  OPAQUE,    FAST,0,0,          ..,    FAST,2,20,          ..,    FAST,2,20,1.66,3.18,0.52,6,112,397
MIR-004   ,1012,MIRI Calibration Lamp Operatio,3.2, Glasse    ,MRS Calibration Lamp,7,MRS Cal la,      NONE,MiriExternalFlat,     MRS,            ..,1,               false,1,3,  OPAQUE,      ..,0,0,    SHORT(A),      ..,2,20,    SHORT(A),    FAST,2,20,1.66,3.18,0.52,7,1008,1728
MIR-004   ,1012,MIRI Calibration Lamp Operatio,3.2, Glasse    ,MRS Calibration Lamp,7,MRS Cal la,      NONE,MiriExternalFlat,     MRS,            ..,1,               false,1,3,  OPAQUE,      ..,0,0,   MEDIUM(B),      ..,2,20,   MEDIUM(B),    FAST,2,20,1.66,3.18,0.52,7,1008,1728
MIR-004   ,1012,MIRI Calibration Lamp Operatio,3.2, Glasse    ,MRS Calibration Lamp,7,MRS Cal la,      NONE,MiriExternalFlat,     MRS,            ..,1,               false,1,3,  OPAQUE,      ..,0,0,     LONG(C),      ..,2,20,     LONG(C),    FAST,2,20,1.66,3.18,0.52,7,1008,1728
MIR-004   ,1012,MIRI Calibration Lamp Operatio,3.2, Glasse    ,MRS Calibration Lamp,8, MRS Dark.,      NONE,  MiriDark,     MRS,            ..,1,                NONE,1,1,  OPAQUE,    FAST,0,0,          ..,    FAST,2,20,          ..,    FAST,2,20,1.66,3.18,0.52,8,112,397
MIR-004   ,1012,MIRI Calibration Lamp Operatio,3.2, Glasse    ,MRS Calibration Lamp,9, MRS Dark.,      NONE,  MiriDark,     MRS,            ..,1,                NONE,1,1,  OPAQUE,    FAST,0,0,          ..,    FAST,2,20,          ..,    FAST,2,20,1.66,3.18,0.52,9,112,397
MIR-004   ,1012,MIRI Calibration Lamp Operatio,3.2, Glasse    ,MRS Calibration Lamp,10, MRS Dark.,      NONE,  MiriDark,     MRS,            ..,1,                NONE,1,1,  OPAQUE,    FAST,0,0,          ..,    FAST,2,20,          ..,    FAST,2,20,1.66,3.18,0.52,10,112,397
MIR-004   ,1012,MIRI Calibration Lamp Operatio,3.2, Glasse    ,MRS Saturation Map  ,11,MRS Cal la,      NONE,MiriExternalFlat,     MRS,            ..,1,               false,1,1,  OPAQUE,      ..,0,0,   MEDIUM(B),      ..,2,100,   MEDIUM(B),    FAST,2,100,1.66,3.18,0.52,11,1112,1491
MIR-004   ,1012,MIRI Calibration Lamp Operatio,3.2, Glasse    ,MRS Saturation Map  ,11,MRS Cal la,      NONE,MiriExternalFlat,     MRS,            ..,1,               false,1,1,  OPAQUE,      ..,0,0,     LONG(C),      ..,2,100,     LONG(C),    FAST,2,100,1.66,3.18,0.52,11,1112,1491
MIR-004   ,1012,MIRI Calibration Lamp Operatio,3.2, Glasse    ,MRS Saturation Map  ,12,MRS Cal la,      NONE,  MiriDark,     MRS,            ..,1,                NONE,1,1,  OPAQUE,    FAST,0,0,          ..,    FAST,2,100,          ..,    FAST,2,100,1.66,3.18,0.52,12,556,841
FGS-17    ,1022,CAR FGS-017 Straylight for Mov,14, Stansberry,MIRI Scattered Light,17,MIRI -V3 E, 1 JUPITER,   MiriMRS,     ALL,          FULL,1,                None,1,1,   F770W,    FAST,2,5,    SHORT(A),    FAST,2,5,    SHORT(A),    FAST,2,5,2.03,35.81,0.06,17,28,2673
FGS-17    ,1022,CAR FGS-017 Straylight for Mov,14, Stansberry,MIRI Scattered Light,18,MIRI -V3 E, 1 JUPITER,   MiriMRS,     ALL,          FULL,1,                None,1,1,   F770W,    FAST,2,5,    SHORT(A),    FAST,2,5,    SHORT(A),    FAST,2,5,2.03,35.81,0.06,18,28,1084
FGS-17    ,1022,CAR FGS-017 Straylight for Mov,14, Stansberry,MIRI Scattered Light,19,MIRI -V3 E, 1 JUPITER,   MiriMRS,     ALL,          FULL,1,                None,1,1,   F770W,    FAST,2,5,    SHORT(A),    FAST,2,5,    SHORT(A),    FAST,2,5,2.03,35.81,0.06,19,28,1084
FGS-17    ,1022,CAR FGS-017 Straylight for Mov,14, Stansberry,MIRI Scattered Light,20,MIRI +V2 E, 1 JUPITER,   MiriMRS,     ALL,          FULL,1,                None,1,1,   F770W,    FAST,2,5,    SHORT(A),    FAST,2,5,    SHORT(A),    FAST,2,5,2.03,35.81,0.06,20,28,2673
FGS-17    ,1022,CAR FGS-017 Straylight for Mov,14, Stansberry,MIRI Scattered Light,21,MIRI +V3 E, 1 JUPITER,   MiriMRS,     ALL,          FULL,1,                None,1,1,   F770W,    FAST,2,5,    SHORT(A),    FAST,2,5,    SHORT(A),    FAST,2,5,2.03,35.81,0.06,21,28,2673
FGS-17    ,1022,CAR FGS-017 Straylight for Mov,14, Stansberry,MIRI Scattered Light,22,MIRI -V2 E, 1 JUPITER,   MiriMRS,     ALL,          FULL,1,                None,1,1,   F770W,    FAST,2,5,    SHORT(A),    FAST,2,5,    SHORT(A),    FAST,2,5,2.03,35.81,0.06,22,28,2673
FGS-17    ,1022,CAR FGS-017 Straylight for Mov,14, Stansberry,MIRI Scattered Light,23,MIRI Imagi, 1 JUPITER,   MiriMRS,     ALL,          FULL,1,                None,1,1,   F770W,    FAST,2,5,    SHORT(A),    FAST,2,5,    SHORT(A),    FAST,2,5,2.03,35.81,0.06,23,28,2673
FGS-17    ,1022,CAR FGS-017 Straylight for Mov,14, Stansberry,MIRI Scattered Light,24,MIRI Imagi, 1 JUPITER,   MiriMRS,     ALL,          FULL,1,                None,1,1,   F770W,    FAST,2,5,    SHORT(A),    FAST,2,5,    SHORT(A),    FAST,2,5,2.03,35.81,0.06,24,28,2673
FGS-17    ,1022,CAR FGS-017 Straylight for Mov,14, Stansberry,MIRI Scattered Light,25,MIRI Imagi, 1 JUPITER,   MiriMRS,     ALL,          FULL,1,                None,1,1,   F770W,    FAST,2,5,    SHORT(A),    FAST,2,5,    SHORT(A),    FAST,2,5,2.03,35.81,0.06,25,28,2673
FGS-17    ,1022,CAR FGS-017 Straylight for Mov,14, Stansberry,MIRI Scattered Light,26,MIRI Imagi, 1 JUPITER,   MiriMRS,     ALL,          FULL,1,                None,1,1,   F770W,    FAST,2,5,    SHORT(A),    FAST,2,5,    SHORT(A),    FAST,2,5,2.03,35.81,0.06,26,28,2673
MIR-005   ,1023,MIRI-005 MIRI Detector Anneals,84.3, Grundy    ,Anneals Setup MIRI-0,1,Pre-anneal,      NONE,  MiriDark,     ALL,          FULL,1,                NONE,1,1,  OPAQUE,    FAST,10,25,          ..,    FAST,10,25,          ..,    FAST,10,25,9.82,21.92,0.45,1,694,1058
MIR-005   ,1023,MIRI-005 MIRI Detector Anneals,84.3, Grundy    ,Anneals Setup MIRI-0,2,Post-annea,      NONE,  MiriDark,     ALL,          FULL,1,                NONE,1,1,  OPAQUE,    FAST,100,25,          ..,    FAST,100,25,          ..,    FAST,100,25,9.82,21.92,0.45,2,6938,7302
MIR-005   ,1023,MIRI-005 MIRI Detector Anneals,84.3, Grundy    ,Anneal Test MIRI-005,3,Pre-anneal,      NONE,  MiriDark,     ALL,          FULL,1,                NONE,1,1,  OPAQUE,    FAST,10,25,          ..,    FAST,10,25,          ..,    FAST,10,25,9.82,21.92,0.45,3,694,1058
MIR-005   ,1023,MIRI-005 MIRI Detector Anneals,84.3, Grundy    ,Anneal Test MIRI-005,4,Post-annea,      NONE,  MiriDark,     ALL,          FULL,1,                NONE,1,1,  OPAQUE,    FAST,100,25,          ..,    FAST,100,25,          ..,    FAST,100,25,9.82,21.92,0.45,4,6938,7302
MIR-005   ,1023,MIRI-005 MIRI Detector Anneals,84.3, Grundy    ,Anneal Test MIRI-005,5,Pre-anneal,      NONE,  MiriDark,     ALL,          FULL,1,                NONE,1,1,  OPAQUE,    FAST,4,20,          ..,    FAST,4,20,          ..,    FAST,4,20,9.82,21.92,0.45,5,223,587
MIR-005   ,1023,MIRI-005 MIRI Detector Anneals,84.3, Grundy    ,Anneal Test MIRI-005,6,Pre-anneal,      NONE,MiriExternalFlat,     ALL,          FULL,1,               false,1,1,  OPAQUE,    FAST,10,25,    SHORT(A),    FAST,10,25,    SHORT(A),    FAST,10,25,9.82,21.92,0.45,6,694,1008
MIR-005   ,1023,MIRI-005 MIRI Detector Anneals,84.3, Grundy    ,Anneal Test MIRI-005,7,MIRI Annea,      NONE,MiriAnneal,     ALL,            ..,0,                NONE,0,0,      ..,    NONE,0,0,          ..,    NONE,0,0,          ..,    NONE,0,0,9.82,21.92,0.45,7,0,1620
